source,id,location,usgs_site_id,alternate_site_id,latitude,longitude,horizontal_datum,elevation,elevation_units,well_depth,well_depth_units,parameter_name,parameter_units,nrecords,min,max,mean,most_recent_date,most_recent_time,most_recent_value,most_recent_units
BOR-RISE,3246,Brackish Groundwater National Desalination Research Facility (BGNDRF) Well 4,,,32.888369,-105.980419,WGS84,4282,ft,185,ft,arsenic,mg/L,21,0,0,0,12/15/2022,17:40:00,0,mg/L
BOR-RISE,3245,Brackish Groundwater National Desalination Research Facility (BGNDRF) Well 3,,,32.884861,-105.97605,WGS84,4286,ft,220,ft,arsenic,mg/L,23,0,0,0,12/15/2022,16:35:00,0,mg/L
BOR-RISE,3244,Brackish Groundwater National Desalination Research Facility (BGNDRF) Well 2,,,32.883,-105.978719,WGS84,4277,ft,190,ft,arsenic,mg/L,22,0,0,0,12/15/2022,17:00:00,0,mg/L
BOR-RISE,3243,Brackish Groundwater National Desalination Research Facility (BGNDRF) Well 1,,,32.883011,-105.978867,WGS84,4275,ft,1340,ft,arsenic,mg/L,23,0,0,0,12/15/2022,16:15:00,0,mg/L
WQP,AZ014-323226108565201,3.20S.20W.30.142,,,32.540633,-108.948391,WGS84,4250,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,7/10/1986,,0.011,mg/L
WQP,AZ014-323425109022101,20S.21W.17.111,,,32.573686,-109.039782,WGS84,3990,ft,171,ft,arsenic,mg/L,1,0.01,0.01,0.01,5/8/2007,,0.0117,mg/L
WQP,AZ014-323554108581701,3.20S.21W.01.131,,,32.598409,-108.972003,WGS84,4153,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,7/10/1986,,0.014,mg/L
WQP,AZ014-323613108500301,19S.19W.32.333,,,32.603689,-108.834779,WGS84,4150,ft,406,ft,arsenic,mg/L,1,0.01,0.01,0.01,3/18/1988,,0.014,mg/L
WQP,AZ014-323806108594001,3.19S.21W.22.432,,,32.635074,-108.99506,WGS84,4103,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,7/10/1986,,0.008,mg/L
WQP,USGS-315010109014801,28S.21W.30.CCA,,,31.836205,-109.030614,WGS84,4125,ft,,ft,arsenic,mg/L,1,0,0,0,7/24/1985,,0.004,mg/L
WQP,USGS-315015109014301,28S.21W.30.CAC,,,31.837594,-109.029225,WGS84,4125,ft,,ft,arsenic,mg/L,1,0,0,0,7/24/1985,,0.003,mg/L
WQP,USGS-324137109013601,18S.21W.32.DDB,,,32.693684,-109.027283,WGS84,3725,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,7/22/1985,,0.009,mg/L
WQP,USGS-350809106424901,11N.02E.34.423,,,35.135889,-106.713833,WGS84,5108,ft,,ft,arsenic,mg/L,3,0.01,0.01,0.01,12/13/2005,,0.0108,mg/L
WQP,USGS-360402107583901,21N.11W.11.322,,,36.067222,-107.9775,WGS84,6070,ft,38.35,ft,arsenic,mg/L,2,0,0,0,12/6/2005,,0.00038,mg/L
WQP,USEPA-320153106254101,26S.05E.22.133,,,32.031389,-106.428056,WGS84,4037,ft,685,ft,arsenic,mg/L,1,0.01,0.01,0.01,1/14/2021,,0.0065,mg/L
WQP,USEPA-321722104121401,NM3521308 OTIS WATER CO-OP WELL  2 (C228BS),,,32.289444,-104.203889,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,7/13/2023,,0.0011,mg/L
WQP,USEPA-321745104095901,NM3521208 MALAGA WATER USERS C WELL 1,,,32.295833,-104.166389,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,7/13/2023,,0.0012,mg/L
WQP,USEPA-323805105414001,19S.12E.23.431,,,32.634722,-105.694444,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,4/27/2021,,0.00048,mg/L
WQP,USEPA-323847105420601,19S.12E.22.211,,,32.646389,-105.701667,WGS84,7128,ft,1200,ft,arsenic,mg/L,1,0,0,0,4/27/2021,,0.00014,mg/L
WQP,USEPA-324827105585001,17S.09E.25.133 1,,,32.8075,-105.980556,WGS84,4109,ft,250,ft,arsenic,mg/L,1,0,0,0,12/22/2020,,0.00095,mg/L
WQP,USEPA-324904105585401,17S.09E.23.442 4,,,32.817778,-105.981667,WGS84,4124,ft,200,ft,arsenic,mg/L,1,0,0,0,11/5/2020,,0.00057,mg/L
WQP,USEPA-325041104240701,17S.26E.08.432,,,32.844722,-104.401944,WGS84,,ft,1158,ft,arsenic,mg/L,1,0,0,0,8/18/2021,,0.00039,mg/L
WQP,USEPA-325355103441301,NM3500113 MOR-WEST CORPORATION WELL 10,,,32.898611,-103.736944,WGS84,,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,7/12/2023,,0.008,mg/L
WQP,USEPA-325510105584101,16S.09E.13.332 1,,,32.919444,-105.978056,WGS84,4348,ft,226,ft,arsenic,mg/L,1,0,0,0,2/11/2021,,0.00042,mg/L
WQP,USEPA-325537105364001,16S.13E.09.442,,,32.926944,-105.611111,WGS84,7628,ft,652,ft,arsenic,mg/L,1,0,0,0,1/26/2021,,0.0002,mg/L
WQP,USEPA-325611105445801,16S.12E.06.44 1,,,32.936389,-105.749444,WGS84,8793,ft,335,ft,arsenic,mg/L,1,0,0,0,4/28/2021,,0.00013,mg/L
WQP,USEPA-325623105483301,16S.11E.03.332 2,,,32.939722,-105.809167,WGS84,7129,ft,,ft,arsenic,mg/L,1,0,0,0,12/29/2020,,0.00019,mg/L
WQP,USEPA-325645105574101,16S.10E.06.314 1,,,32.945833,-105.961389,WGS84,4505,ft,270,ft,arsenic,mg/L,1,0,0,0,5/27/2021,,0.00036,mg/L
WQP,USEPA-325648105561201,16S.10E.05.422 6,,,32.946667,-105.936667,WGS84,4686,ft,844,ft,arsenic,mg/L,1,0,0,0,1/27/2021,,0.00022,mg/L
WQP,USEPA-325654105421001,16S.12E.03.233 8,,,32.948333,-105.702778,WGS84,8393,ft,400,ft,arsenic,mg/L,1,0,0,0,3/31/2021,,0.00025,mg/L
WQP,USEPA-325656105421001,16S.12E.03.233 5,,,32.948889,-105.702778,WGS84,8396,ft,360,ft,arsenic,mg/L,1,0,0,0,3/31/2021,,0.00027,mg/L
WQP,USEPA-325658105420901,16S.12E.03.233 9,,,32.949444,-105.7025,WGS84,8418,ft,400,ft,arsenic,mg/L,1,0,0,0,4/1/2021,,0.00025,mg/L
WQP,USEPA-325700105421101,16S.12E.03.231 4,,,32.95,-105.703056,WGS84,8363,ft,500,ft,arsenic,mg/L,1,0,0,0,3/30/2021,,0.00029,mg/L
WQP,USEPA-325703105421801,16S.12E.03.142 6,,,32.950833,-105.705,WGS84,8328,ft,380,ft,arsenic,mg/L,1,0,0,0,3/30/2021,,0.00022,mg/L
WQP,USEPA-325704105560701,16S.10E.05.242 2,,,32.951111,-105.935278,WGS84,4713,ft,990,ft,arsenic,mg/L,1,0,0,0,1/27/2021,,0.0004,mg/L
WQP,USEPA-325704105561801,16S.10E.05.241 3,,,32.951111,-105.938333,WGS84,4680,ft,880,ft,arsenic,mg/L,1,0,0,0,2/9/2021,,0.00028,mg/L
WQP,USEPA-325717105560601,16S.10E.05.224 4,,,32.955167,-105.936611,WGS84,4725,ft,780,ft,arsenic,mg/L,1,0,0,0,1/27/2021,,0.00023,mg/L
WQP,USEPA-325735105393701,16S.13E.06.111 1,,,32.959722,-105.660278,WGS84,7878,ft,567,ft,arsenic,mg/L,1,0,0,0,1/27/2021,,0.00022,mg/L
WQP,USEPA-325839105590101,15S.10E.28.431 1,,,32.9775,-105.983611,WGS84,4497,ft,275,ft,arsenic,mg/L,1,0,0,0,1/27/2021,,0.00043,mg/L
WQP,USEPA-331843104305001,11S.24E.33.322 1,,,33.311944,-104.513889,WGS84,3629,ft,590,ft,arsenic,mg/L,1,0,0,0,10/28/2020,,0.00051,mg/L
WQP,USEPA-331843104315001,11S.24E.32.411 4,,,33.311944,-104.530556,WGS84,3651,ft,346,ft,arsenic,mg/L,1,0,0,0,10/28/2020,,0.00038,mg/L
WQP,USEPA-335036103185601,NM3528222 DORA WATER ASSOC WELL  1,,,33.843333,-103.315556,WGS84,,ft,,ft,arsenic,mg/L,1,0,0,0,8/15/2023,,0.0038,mg/L
WQP,USEPA-335247103080201,05S.36E.11.433 1,,,33.879722,-103.133889,WGS84,4083,ft,189,ft,arsenic,mg/L,1,0,0,0,9/8/2020,,0.0026,mg/L
WQP,USEPA-341230103083601,01S.36E.23.331,,,34.208333,-103.143333,WGS84,,ft,208,ft,arsenic,mg/L,1,0.01,0.01,0.01,5/11/2021,,0.006,mg/L
WQP,USEPA-341321103193401,01S.34E.13.234,,,34.2225,-103.326111,WGS84,,ft,120,ft,arsenic,mg/L,1,0,0,0,5/11/2021,,0.0016,mg/L
WQP,USEPA-341333103193501,01S.34E.13.231 5,,,34.225833,-103.326389,WGS84,4075,ft,120,ft,arsenic,mg/L,1,0,0,0,11/17/2020,,0.0018,mg/L
WQP,USEPA-341333103195001,01S.34E.13.114 3,,,34.225833,-103.330556,WGS84,4089,ft,120,ft,arsenic,mg/L,2,0,0,0,5/11/2021,,0.0018,mg/L
WQP,USEPA-341347103184201,01S.35E.18.121 7,,,34.229722,-103.311667,WGS84,4074,ft,115,ft,arsenic,mg/L,1,0,0,0,12/15/2020,,0.00097,mg/L
WQP,USEPA-342326103024501,02N.37E.15.443,,,34.390556,-103.045833,WGS84,4144,ft,392,ft,arsenic,mg/L,3,0,0,0,6/2/2021,,0.0033,mg/L
WQP,USEPA-342346103024901,02N.37E.15.412,,,34.396111,-103.046944,WGS84,4142,ft,389,ft,arsenic,mg/L,1,0,0,0,6/2/2021,,0.0045,mg/L
WQP,USEPA-342444103182201,02N.35E.07.421 1,,,34.412222,-103.306111,WGS84,4335,ft,400,ft,arsenic,mg/L,1,0,0,0,1/12/2021,,0.0023,mg/L
WQP,USEPA-342446103380101,02N.32E.07.311 4,,,34.412778,-103.633611,WGS84,4328,ft,120,ft,arsenic,mg/L,1,0.01,0.01,0.01,1/14/2021,,0.007,mg/L
WQP,USEPA-342450103380101,02N.32E.07.133 3,,,34.413889,-103.633611,WGS84,4330,ft,110,ft,arsenic,mg/L,1,0.01,0.01,0.01,1/14/2021,,0.0077,mg/L
WQP,USEPA-342525103390901,2N.31E.02.442 1,,,34.423611,-103.6525,WGS84,4358,ft,110,ft,arsenic,mg/L,2,0.01,0.01,0.01,2/10/2021,,0.0064,mg/L
WQP,USEPA-342610103185401,03N.35E.31.341 2,,,34.436111,-103.315,WGS84,4373,ft,400,ft,arsenic,mg/L,2,0,0,0,5/12/2021,,0.0042,mg/L
WQP,USEPA-344916103185801,07N.34E.23.112 2,,,34.821111,-103.316111,WGS84,4601,ft,230,ft,arsenic,mg/L,1,0,0,0,1/13/2021,,0.0034,mg/L
WQP,USEPA-344916103190001,07N.34E.23.112 1,,,34.821111,-103.316667,WGS84,4601,ft,230,ft,arsenic,mg/L,2,0,0,0,1/13/2021,,0.0029,mg/L
WQP,USEPA-351309107515001,12N.10W.35.344 CW28,,,35.219167,-107.863889,WGS84,6571,ft,,ft,arsenic,mg/L,2,0,0,0,10/6/2016,,0.0028,mg/L
WQP,USEPA-351309107520801,12N.10W.35.334 CW45,,,35.219167,-107.868889,WGS84,6564,ft,,ft,arsenic,mg/L,2,0,0,0,10/7/2016,,0.0024,mg/L
WQP,USEPA-351317107514601,12N.10W.35.342 CW18,,,35.221389,-107.862778,WGS84,6572,ft,,ft,arsenic,mg/L,2,0,0.02,0.01,10/7/2016,,0.0015,mg/L
WQP,USEPA-351321107525101,12N.10W.34.324 CW15,,,35.2225,-107.880833,WGS84,6553,ft,,ft,arsenic,mg/L,2,0,0,0,10/5/2016,,0.0025,mg/L
WQP,USEPA-351330107530401,12N.10W.34.321 CW37,,,35.225,-107.884444,WGS84,6554,ft,,ft,arsenic,mg/L,2,0,0,0,10/8/2016,,0.001,mg/L
WQP,USEPA-351400107522301,12N.10W.27.444 ACW,,,35.233333,-107.873056,WGS84,6564,ft,,ft,arsenic,mg/L,2,0,0,0,10/8/2016,,0.0027,mg/L
WQP,USEPA-351404107513401,12N.10W.26.434 DD2,,,35.2535,-107.868,WGS84,6591,ft,94.3,ft,arsenic,mg/L,4,0,0.01,0,10/7/2016,,0.002,mg/L
WQP,USEPA-351424107520101,12N.10W.26.134 CE7,,,35.24,-107.866944,WGS84,6576,ft,,ft,arsenic,mg/L,2,0.01,0.02,0.02,10/7/2016,,0.014,mg/L
WQP,USEPA-351424107531001,12N.10W.27.133,,,35.24,-107.886111,WGS84,6564,ft,,ft,arsenic,mg/L,3,0,0,0,10/5/2016,,0.0016,mg/L
WQP,USEPA-351429107521801,12N.10W.27.244 ST,,,35.241389,-107.871667,WGS84,6576,ft,,ft,arsenic,mg/L,2,0,0,0,10/6/2016,,0.0042,mg/L
WQP,USEPA-351443107520401,12N.10W.26.141 T11,,,35.245278,-107.867778,WGS84,6584,ft,,ft,arsenic,mg/L,3,0.11,0.15,0.13,10/7/2016,,0.11,mg/L
WQP,USEPA-351449107514701,12N.10W.26.122 CW2,,,35.246944,-107.863056,WGS84,6588,ft,,ft,arsenic,mg/L,2,0,0,0,10/4/2016,,0.0035,mg/L
WQP,USEPA-351449107515901,12N.10W.26.121 CW1,,,35.246944,-107.866389,WGS84,6585,ft,,ft,arsenic,mg/L,2,0,0,0,10/5/2016,,0.003,mg/L
WQP,USEPA-351455107583401,12N.11W.23.333B,,,35.2485,-107.976639,WGS84,6628,ft,345,ft,arsenic,mg/L,1,0.01,0.01,0.01,7/25/2017,,0.0131,mg/L
WQP,USEPA-351456107510401,12N.10W.24.334 ND,,,35.248889,-107.851111,WGS84,6597,ft,,ft,arsenic,mg/L,3,0,0,0,10/4/2016,,0.0026,mg/L
WQP,USEPA-351459107515301,12N.10W.23.341 P3,,,35.249722,-107.864722,WGS84,6587,ft,,ft,arsenic,mg/L,2,0,0,0,10/4/2016,,0.0009,mg/L
WQP,USEPA-351502107521501,12N.10W.23.331 DD,,,35.250556,-107.870833,WGS84,6584,ft,,ft,arsenic,mg/L,2,0,0,0,10/6/2016,,0.0007,mg/L
WQP,USEPA-351504107514801,12N.10.W.23.324 CW50,,,35.251111,-107.863333,WGS84,6590,ft,,ft,arsenic,mg/L,2,0,0,0,10/6/2016,,0.0009,mg/L
WQP,USEPA-351524107513601,12N.10W.23.232 Q,,,35.256667,-107.86,WGS84,6597,ft,,ft,arsenic,mg/L,3,0,0,0,10/6/2016,,0.0008,mg/L
WQP,USEPA-351634107503701,12N.10W.12.211 920,,,35.276111,-107.843611,WGS84,6625,ft,,ft,arsenic,mg/L,2,0,0,0,10/6/2016,,0.0006,mg/L
WQP,USEPA-353314108453101,15N.18W.04.332,,,35.553889,-108.758611,WGS84,,ft,1860,ft,arsenic,mg/L,1,0,0,0,4/26/2021,,0.00068,mg/L
WQP,USEPA-353915108455501,16N.18W.05.211A,,,35.653511,-108.766664,WGS84,6487,ft,2082,ft,arsenic,mg/L,1,0,0,0,7/13/2017,,0.00023,mg/L
WQP,USEPA-363426106274501,27N.04E.13.411A,,,36.573889,-106.4625,WGS84,7983,ft,2021,ft,arsenic,mg/L,1,0.02,0.02,0.02,7/19/2017,,0.0152,mg/L
WQP,USEPA-364732108034101,30N.12W.23.443 4,,,36.792222,-108.061389,WGS84,5525,ft,23,ft,arsenic,mg/L,1,0,0,0,10/28/2020,,0.00026,mg/L
WQP,USGS-314717106404401,29S.03E.18.122 S-2,,,31.788,-106.679,WGS84,4102,ft,600,ft,arsenic,mg/L,1,0.02,0.02,0.02,11/3/2010,,0.0162,mg/L
WQP,USGS-314746106353601,29S.03E.12.341,,,31.796218,-106.593878,WGS84,3753,ft,400,ft,arsenic,mg/L,1,0.01,0.01,0.01,11/15/2010,,0.0123,mg/L
WQP,USGS-314817106325801,MBOWN-209 - 29S.04E.08.224A (ISC-4A/ISC-4S),,,31.804664,-106.549944,WGS84,3734,ft,75,ft,arsenic,mg/L,2,0,0,0,9/20/2016,,0.0026,mg/L
WQP,USGS-314817106325802,MBOWN-210 - 29S.04E.08.224B (ISC-4B/ISC-4D),,,31.804664,-106.549944,WGS84,3734,ft,165.5,ft,arsenic,mg/L,2,0,0,0,9/20/2016,,0.0019,mg/L
WQP,USGS-314908106371201,29S.03E.03.223 EXPL,,,31.819,-106.62,WGS84,4002,ft,573,ft,arsenic,mg/L,1,0.02,0.02,0.02,11/2/2010,,0.0155,mg/L
WQP,USGS-314932106493401,MBOWN-181 - 28S.01E.34.414,,,31.825938,-106.825274,WGS84,4127,ft,533,ft,arsenic,mg/L,4,0.01,0.04,0.02,11/9/2010,,0.0211,mg/L
WQP,USGS-314935107381901,28S.08W.34.424,,,31.826306,-107.638556,WGS84,4055,ft,605,ft,arsenic,mg/L,1,0.03,0.03,0.03,5/13/2014,,0.0349,mg/L
WQP,USGS-315013106362601,MBOWN-198 - 28S.03E.26.344A (ISC-5A/ISC-5S),,,31.83705,-106.607768,WGS84,3747,ft,168,ft,arsenic,mg/L,1,0.01,0.01,0.01,11/5/2010,,0.0127,mg/L
WQP,USGS-315013106362602,MBOWN-199 - 28S.03E.26.344B (ISC-5B/ISC-5D),,,31.83705,-106.607768,WGS84,3747,ft,306,ft,arsenic,mg/L,2,0.02,0.03,0.02,7/8/2015,,0.0255,mg/L
WQP,USGS-315013106395301,MBOWN-202 - 28S.03E.29.344 (ST-31),,,31.83705,-106.665269,WGS84,4065,ft,550,ft,arsenic,mg/L,1,0.01,0.01,0.01,11/4/2010,,0.0122,mg/L
WQP,USGS-315014108080201,28S.13W.26.344 WAMEL UPPER WELL,,,31.837321,-108.134482,WGS84,4523,ft,377,ft,arsenic,mg/L,1,0.01,0.01,0.01,3/10/1983,,0.006,mg/L
WQP,USGS-315038107381001,28S.08W.26.311B,,,31.8426,-107.63669,WGS84,4079,ft,,ft,arsenic,mg/L,1,0.04,0.04,0.04,8/26/1982,,0.038,mg/L
WQP,USGS-315111108012701,28S.12W.24.143 UPPER WL,,,31.853154,-108.024755,WGS84,4669,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,3/23/1983,,0.006,mg/L
WQP,USGS-315114106414901,28S.02E.24.341 ST-5,,,31.854,-106.697,WGS84,4104,ft,700,ft,arsenic,mg/L,1,0.03,0.03,0.03,11/3/2010,,0.0346,mg/L
WQP,USGS-315124108061701,28S.12W.19.114 NE WDMILL,,,31.856765,-108.105314,WGS84,4662,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,3/10/1983,,0.005,mg/L
WQP,USGS-315157107425101,28S.09W.13.34424,,,31.865932,-107.714748,WGS84,4500,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,8/26/1982,,0.006,mg/L
WQP,USGS-315245106380601,MBOWN-189 - 28S.03E.16.221A (ISC-7A/ISC-7S),,,31.879271,-106.635547,WGS84,3761,ft,198,ft,arsenic,mg/L,2,0,0.12,0.06,5/20/2015,,0.00068,mg/L
WQP,USGS-315245106380602,MBOWN-190 - 28S.03E.16.221B (ISC-7B/ISC-7D),,,31.879271,-106.635547,WGS84,3761,ft,426.8,ft,arsenic,mg/L,3,0,0.08,0.05,2/27/2017,,0.084,mg/L
WQP,USGS-315342107493501,28S.10W.02.444 EAST WELL,,,31.895098,-107.826139,WGS84,4399,ft,,ft,arsenic,mg/L,1,0.02,0.02,0.02,9/1/1982,,0.02,mg/L
WQP,USGS-315519106593101,27S.02W.36.224,,,31.922,-106.992,WGS84,4131,ft,500,ft,arsenic,mg/L,1,0.03,0.03,0.03,11/18/2010,,0.0255,mg/L
WQP,USGS-315622106391705,MBOWN-166 - 27S.03E.20.432D (LMV-3B),,,31.939547,-106.65527,WGS84,3780,ft,1765,ft,arsenic,mg/L,1,0.04,0.04,0.04,11/5/2003,,0.0436,mg/L
WQP,USGS-315646106374401,MBOWN-168 - 27S.03E.22.134A (ISC-3A/ISC-3M),,,31.945736,-106.628747,WGS84,3780,ft,80.5,ft,arsenic,mg/L,1,0,0,0,11/8/2010,,0.00048,mg/L
WQP,USGS-315646106374402,MBOWN-169 - 27S.03E.22.134B (ISC-3B/ISC-3S),,,31.945736,-106.628747,WGS84,3780,ft,331,ft,arsenic,mg/L,1,0.03,0.03,0.03,11/10/2010,,0.025,mg/L
WQP,USGS-315646106374403,MBOWN-170 - 27S.03E.22.134C (ISC-3C/ISC-3I),,,31.945736,-106.628747,WGS84,3780,ft,911.5,ft,arsenic,mg/L,1,0.02,0.02,0.02,11/12/2010,,0.024,mg/L
WQP,USGS-315646106374404,MBOWN-171 - 27S.03E.22.134D (ISC-3D),,,31.945736,-106.628747,WGS84,3780,ft,1321.5,ft,arsenic,mg/L,2,0.06,0.06,0.06,5/19/2015,,0.0638,mg/L
WQP,USGS-315700107505201,27S.10W.22.21122,,,31.950096,-107.848363,WGS84,4218,ft,,ft,arsenic,mg/L,1,0.03,0.03,0.03,9/1/1982,,0.03,mg/L
WQP,USGS-315707108574201,27S.11W.16.44414,,,31.951944,-107.797778,WGS84,4506,ft,,ft,arsenic,mg/L,1,0,0,0,9/1/1982,,0.004,mg/L
WQP,USGS-315720106415601,MBOWN-150 - 27S.02E.13.331 (LA UNION TESTHOLE),,,31.954824,-106.700272,WGS84,4098,ft,722,ft,arsenic,mg/L,5,0.01,0.03,0.02,8/20/1986,,0.026,mg/L
WQP,USGS-315723106415201,27S.02E.13.314  LA UNION MDS,,,31.956768,-106.698327,WGS84,4098,ft,620,ft,arsenic,mg/L,1,0.02,0.02,0.02,11/2/2010,,0.02,mg/L
WQP,USGS-315852106382401,MBOWN-361 27S.03E.04.344,,,31.981212,-106.640548,WGS84,3788,ft,320,ft,arsenic,mg/L,1,0.01,0.01,0.01,3/19/1995,,0.009,mg/L
WQP,USGS-315906107512301,27S.10W.03.31324 JOG WELL,,,31.985095,-107.856975,WGS84,4207,ft,,ft,arsenic,mg/L,1,0,0,0,9/1/1982,,0.003,mg/L
WQP,USGS-315939106505602,MBOWN-148 - 27S.01E.04.121A (BOREHOLE),,,31.994822,-106.850001,WGS84,4189,ft,,ft,arsenic,mg/L,3,0.01,0.02,0.02,7/17/1986,,0.02,mg/L
WQP,USGS-315940106372301,MBOWN-152 - 27S.03E.03.211A (ISC-1A/ISC-1M),,,31.994444,-106.623056,WGS84,3791,ft,90,ft,arsenic,mg/L,2,0,0,0,9/18/2016,,0.0013,mg/L
WQP,USGS-315940106372302,MBOWN-153 - 27S.03E.03.211B (ISC-1B/ISC-1S),,,31.994444,-106.623056,WGS84,3791,ft,310,ft,arsenic,mg/L,2,0.01,0.02,0.01,9/19/2016,,0.0158,mg/L
WQP,USGS-315940106372303,MBOWN-154 - 27S.03E.03.211C (ISC-1C/ISC-1I),,,31.994444,-106.623056,WGS84,3791,ft,810,ft,arsenic,mg/L,2,0.01,0.01,0.01,9/19/2016,,0.0103,mg/L
WQP,USGS-315940106372304,MBOWN-155 - 27S.03E.03.211D (ISC-1D),,,31.994444,-106.623056,WGS84,3791,ft,1310,ft,arsenic,mg/L,2,0,0,0,9/21/2016,,0.0016,mg/L
WQP,USGS-315951106392201,26S.03E.32,,,31.997522,-106.656033,WGS84,3794,ft,200,ft,arsenic,mg/L,1,0.01,0.01,0.01,8/7/2015,,0.0081,mg/L
WQP,USGS-320040107054601,MBOWN-118 - 26S.03W.25.443,,,32.011209,-107.096678,WGS84,4368,ft,800,ft,arsenic,mg/L,1,0.01,0.01,0.01,11/10/2010,,0.0105,mg/L
WQP,USGS-320054106533901,26S.01W.25.414,,,32.015099,-106.894726,WGS84,4197,ft,443,ft,arsenic,mg/L,1,0.01,0.01,0.01,11/16/2010,,0.0146,mg/L
WQP,USGS-320116106262101,26S.05E.28.121,,,32.021,-106.439139,WGS84,4069,ft,800,ft,arsenic,mg/L,1,0.01,0.01,0.01,1/13/2021,,0.0087,mg/L
WQP,USGS-320126106254001,26S.05E.22.333,,,32.023972,-106.427833,WGS84,4028,ft,737,ft,arsenic,mg/L,2,0.01,0.01,0.01,1/13/2021,,0.0085,mg/L
WQP,USGS-320134106242101,26S.05E.22.441,,,32.026213,-106.406376,WGS84,4063,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,7/23/1985,,0.012,mg/L
WQP,USGS-320141106390601,MBOWN-133 - 26S.03E.20.423A (LMV-2A),,,32.028156,-106.652216,WGS84,3796,ft,700,ft,arsenic,mg/L,2,0.02,0.02,0.02,2/25/2017,,0.0156,mg/L
WQP,USGS-320141106390602,MBOWN-134 - 26S.03E.20.423B (LMV-2B),,,32.028156,-106.652216,WGS84,3796,ft,1880,ft,arsenic,mg/L,1,0.04,0.04,0.04,11/4/2003,,0.0351,mg/L
WQP,USGS-320143106250301,26S.05E.22.114,,,32.028712,-106.418043,WGS84,4049,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,7/23/1985,,0.009,mg/L
WQP,USGS-320149108035701,26S.12W.21.24324A,,,32.030371,-108.066425,WGS84,4566,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,8/24/1982,,0.011,mg/L
WQP,USGS-320206106242901,26S.05E.22.321,,,32.035101,-106.408598,WGS84,4050,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,7/23/1985,,0.009,mg/L
WQP,USGS-320220103184001,26S.36E.18.13333,,,32.043333,-103.311972,WGS84,2994,ft,567,ft,arsenic,mg/L,1,0.01,0.01,0.01,7/12/2023,,0.0052,mg/L
WQP,USGS-320227107512201,26S.10W.15.312 NEW WL,,,32.043426,-107.85642,WGS84,4195,ft,,ft,arsenic,mg/L,1,0,0,0,9/1/1982,,0.003,mg/L
WQP,USGS-320242106372701,26S.03E.15.322,,,32.0451,-106.624716,WGS84,3800,ft,,ft,arsenic,mg/L,6,0,0.03,0.02,12/19/1975,,0.021,mg/L
WQP,USGS-320253106364001,26S.03E.14.144,,,32.048,-106.611,WGS84,3844,ft,352,ft,arsenic,mg/L,1,0,0,0,11/15/2010,,0.00079,mg/L
WQP,USGS-320302106253101,26S.05E.15.112,,,32.050456,-106.425311,WGS84,4039,ft,710,ft,arsenic,mg/L,1,0.01,0.01,0.01,1/13/2021,,0.0069,mg/L
WQP,USGS-320304108064301,26S.12W.18.112 SEC 18 WL,,,32.050925,-108.11226,WGS84,4580,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,8/24/1982,,0.007,mg/L
WQP,USGS-320309106521601,MBOWN-119 - 26S.01E.18.222A,,,32.052876,-106.871947,WGS84,4213,ft,430,ft,arsenic,mg/L,1,0.01,0.01,0.01,5/6/1976,,0.014,mg/L
WQP,USGS-320330106254801,26S.05E.09.421,,,32.058306,-106.430111,WGS84,4051,ft,700,ft,arsenic,mg/L,1,0.01,0.01,0.01,1/14/2021,,0.0056,mg/L
WQP,USGS-320340106394201,26S.03E.08.143,,,32.06121,-106.662217,WGS84,3810,ft,,ft,arsenic,mg/L,4,0,0.01,0.01,9/4/1975,,0.006,mg/L
WQP,USGS-320340108084701,26S.13W.11.133,,,32.061203,-108.146984,WGS84,4669,ft,,ft,arsenic,mg/L,1,0.01,0.01,0.01,8/24/1982,,0.008,mg/L
WQP,USGS-320445106421001,MBOWN-331 26S.02E.02.223,,,32.079266,-106.70333,WGS84,3820,ft,147,ft,arsenic,mg/L,2,0,0,0,11/11/2010,,0.0031,mg/L
WQP,USGS-320458108023701,25S.12W.36.331 LITTLE WINDMILL,,,32.0825,-108.040833,WGS84,4395,ft,,ft,arsenic,mg/L,1,0,0,0,8/24/1982,,0.002,mg/L
WQP,USGS-320546106410201,25S.02E.36.222,,,32.09621,-106.684441,WGS84,3815,ft,248,ft,arsenic,mg/L,1,0.01,0.01,0.01,3/25/1976,,0.012,mg/L
WQP,USGS-320550106381501,25S.03E.28.434,,,32.097321,-106.63805,WGS84,3820,ft,1307,ft,arsenic,mg/L,2,0,0.01,0,12/14/1975,,0.006,mg/L
