OID@,OBJECTID,Shape,UniqueID,Easting,Northing,Units,Datum,DataSourceID,DataQualityBottom,UnitsPresent,MUEBase,SimpleUnit
459,459,"(670847.6689999998, 3687548.6753000002)",30-025-23331,,,,,SalineSE,No known issues,Abo,,Abo
460,460,"(572428.4792, 3683358.257200001)",30-005-00333-0001,,,,,OFR497,No known issues,Abo,,Abo
461,461,"(585651.8509999998, 3686674.6952)",30-005-00347-0002,,,,,OFR497,No known issues,Abo,,Abo
462,462,"(605621.0429999996, 3695264.5242)",30-005-20415,,,,,OFR497,No known issues,Abo,,Abo
463,463,"(598052.2803999996, 3692397.2240999993)",30-005-20483,,,,,OFR497,No known issues,Abo,,Abo
464,464,"(597428.8211000003, 3683139.0331999995)",30-005-20519,,,,,OFR497,No known issues,Abo,,Abo
465,465,"(600693.5840999996, 3677883.3211000003)",30-005-20616,,,,,OFR497,No known issues,Abo,,Abo
466,466,"(600283.2545999996, 3679088.7992000002)",30-005-20624,,,,,OFR497,No known issues,Abo,,Abo
467,467,"(601429.5056999996, 3685580.6075)",30-005-20630,,,,,OFR497,No known issues,Abo,,Abo
468,468,"(600978.3552000001, 3689203.9597999994)",30-005-20772,,,,,OFR497,No known issues,Abo,,Abo
469,469,"(601715.9281000001, 3694038.4143000003)",30-005-20803,,,,,OFR497,No known issues,Abo,,Abo
470,470,"(613078.6341000004, 3682897.3501999993)",30-005-20981,,,,,OFR497,No known issues,Abo,,Abo
471,471,"(613907.6881999997, 3681698.3805)",30-005-21059,,,,,OFR497,No known issues,Abo,,Abo
472,472,"(602646.6141999997, 3684687.5046999995)",30-005-21068,,,,,OFR497,No known issues,Abo,,Abo
473,473,"(614732.7944999998, 3678243.9857)",30-005-21124,,,,,OFR497,No known issues,Abo,,Abo
474,474,"(587797.71, 3689963.6637999993)",30-005-60171,,,,,OFR497,No known issues,Abo,,Abo
475,475,"(573976.7467999998, 3689022.2258)",30-005-60222,,,,,OFR497,No known issues,Abo,,Abo
476,476,"(575145.9402999999, 3691869.5934999995)",30-005-60304,,,,,OFR497,No known issues,Abo,,Abo
477,477,"(590372.3890000004, 3687915.0254999995)",30-005-60405,,,,,OFR497,No known issues,Abo,,Abo
478,478,"(594959.8054999998, 3679046.4119000006)",30-005-60490,,,,,OFR497,No known issues,Abo,,Abo
479,479,"(561135.6820999999, 3682031.0703999996)",30-005-60504,,,,,OFR497,No known issues,Abo,,Abo
480,480,"(593332.7596000005, 3677813.1951)",30-005-60562,,,,,OFR497,No known issues,Abo,,Abo
481,481,"(577679.0186999999, 3682167.058)",30-005-60620,,,,,OFR497,No known issues,Abo,,Abo
482,482,"(563519.0015000002, 3687710.6987999994)",30-005-60627,,,,,OFR497,No known issues,Abo,,Abo
483,483,"(585887.9506999999, 3690286.9333999995)",30-005-61046,,,,,OFR497,No known issues,Abo,,Abo
484,484,"(581115.7869999995, 3687956.2084999997)",30-005-61061,,,,,OFR497,No known issues,Abo,,Abo
485,485,"(561932.1512000002, 3685212.5163000003)",30-005-61797,,,,,OFR497,No known issues,Abo,,Abo
486,486,"(576245.1162, 3691471.2827000003)",30-005-62094,,,,,OFR497,No known issues,Abo,,Abo
487,487,"(562815.369, 3687705.0041000005)",30-005-62124,,,,,OFR497,No known issues,Abo,,Abo
488,488,"(578019.4095999999, 3688248.995100001)",30-005-62734,,,,,OFR497,No known issues,Abo,,Abo
489,489,"(575027.6829000004, 3694161.5529999994)",30-005-63068,,,,,OFR497,No known issues,Abo,,Abo
490,490,"(581306.7668000003, 3695028.3598999996)",30-005-63093,,,,,OFR497,No known issues,Abo,,Abo
491,491,"(580445.0619999999, 3693845.8652999997)",30-005-63106,,,,,OFR497,No known issues,Abo,,Abo
492,492,"(593546.8727000002, 3683640.8176000006)",30-005-63108,,,,,OFR497,No known issues,Abo,,Abo
493,493,"(575541.6366999997, 3687060.7555)",30-005-63110,,,,,OFR497,No known issues,Abo,,Abo
494,494,"(573566.1731000002, 3683885.6960000005)",30-005-63160-0001,,,,,OFR497,No known issues,Abo,,Abo
495,495,"(623085.0820000004, 3690027.3006999996)",30-025-00069,,,,,OFR497,No known issues,Abo,,Abo
496,496,"(620712.0964000002, 3685571.835000001)",30-025-00089-0001,,,,,OFR497,No known issues,Abo,,Abo
497,497,"(630678.1467000004, 3692133.8819999993)",30-025-00997,,,,,OFR497,No known issues,Abo,,Abo
498,498,"(630833.3587999996, 3680818.0637)",30-025-01059-0002,,,,,OFR497,No known issues,Abo,,Abo
499,499,"(642240.4510000004, 3695509.5392000005)",30-025-01820-0001,,,,,OFR497,No known issues,Abo,,Abo
500,500,"(637462.1232000003, 3692231.0857999995)",30-025-01824-0001,,,,,OFR497,No known issues,Abo,,Abo
501,501,"(644785.1158999996, 3685906.4800000004)",30-025-02680,,,,,OFR497,No known issues,Abo,,Abo
502,502,"(635239.4731000001, 3680483.5536)",30-025-08441-0001,,,,,OFR497,No known issues,Abo,,Abo
503,503,"(659293.4249999998, 3683319.7364000008)",30-025-20260,,,,,OFR497,No known issues,Abo,,Abo
504,504,"(642636.4201999996, 3690288.5583999995)",30-025-20388-0002,,,,,OFR497,No known issues,Abo,,Abo
505,505,"(641524.8979000002, 3690674.8477)",30-025-20698-0001,,,,,OFR497,No known issues,Abo,,Abo
506,506,"(677338.5038000001, 3684022.1389000006)",30-025-22917,,,,,OFR497,No known issues,Abo,,Abo
507,507,"(643614.0810000002, 3692220.4824)",30-025-23005-0001,,,,,OFR497,No known issues,Abo,,Abo
508,508,"(669747.1327, 3681878.121200001)",30-025-24431,,,,,OFR497,No known issues,Abo,,Abo
509,509,"(670650.8877999997, 3677849.7831999995)",30-025-24825,,,,,OFR497,No known issues,Abo,,Abo
510,510,"(664824.7947000004, 3687438.061899999)",30-025-25582,,,,,OFR497,No known issues,Abo,,Abo
511,511,"(618292.5268999999, 3685139.526799999)",30-025-26218,,,,,OFR497,No known issues,Abo,,Abo
512,512,"(677261.7483000001, 3682814.9981999993)",30-025-27170,,,,,OFR497,No known issues,Abo,,Abo
513,513,"(670595.2270999998, 3679854.2420000006)",30-025-27512,,,,,OFR497,No known issues,Abo,,Abo
514,514,"(672997.8043, 3680397.9275)",30-025-27887,,,,,OFR497,No known issues,Abo,,Abo
515,515,"(672326.4349999996, 3688872.5447000004)",30-025-28463,,,,,OFR497,No known issues,Abo,,Abo
516,516,"(672271.8258999996, 3680708.9628)",30-025-28642,,,,,OFR497,No known issues,Abo,,Abo
517,517,"(648128.4154000003, 3678273.4782)",30-025-28902,,,,,OFR497,No known issues,Abo,,Abo
518,518,"(668717.4222999997, 3678115.6538999993)",30-025-29187,,,,,OFR497,No known issues,Abo,,Abo
519,519,"(642858.6659000004, 3682646.3192999996)",30-025-29634,,,,,OFR497,No known issues,Abo,,Abo
520,520,"(672837.3381000003, 3694009.5317)",30-025-30174,,,,,OFR497,No known issues,Abo,,Abo
521,521,"(671542.3449999997, 3693660.4300999995)",30-025-30905,,,,,OFR497,No known issues,Abo,,Abo
522,522,"(665483.3282000003, 3694632.162799999)",30-025-31374,,,,,OFR497,No known issues,Abo,,Abo
523,523,"(627835.9157999996, 3694116.4586999994)",30-025-31381,,,,,OFR497,No known issues,Abo,,Abo
524,524,"(673669.7309999997, 3686140.0526)",30-025-32859,,,,,OFR497,No known issues,Abo,,Abo
525,525,"(678059.4168999996, 3693375.2239999995)",30-025-33106,,,,,OFR497,No known issues,Abo,,Abo
526,526,"(626997.4020999996, 3694132.0385)",30-025-33460,,,,,OFR497,No known issues,Abo,,Abo
527,527,"(632204.5509000001, 3682689.6571999993)",30-025-33817,,,,,OFR497,No known issues,Abo,,Abo
528,528,"(670291.5417, 3690844.316400001)",30-025-34255,,,,,OFR497,No known issues,Abo,,Abo
529,529,"(645423.6399999997, 3696044.8039999995)",30-025-34790,,,,,OFR497,No known issues,Abo,,Abo
530,530,"(642646.3202, 3690691.2764)",30-025-34862,,,,,OFR497,No known issues,Abo,,Abo
531,531,"(645350.0971999997, 3682191.9377999995)",30-025-35410,,,,,OFR497,No known issues,Abo,,Abo
532,532,"(671451.7878, 3679485.4755000006)",30-125-23641,,,,,OFR497,No known issues,Abo,,Abo
533,533,"(627526.7555999998, 3706186.3259999994)",30-025-37497,,,,,OCD_online_2018,No known issues,Abo,,Abo
534,534,"(626301.1234999998, 3712560.2949)",30-025-37515,,,,,OCD_online_2018,No known issues,Abo,,Abo
535,535,"(634382.9393999996, 3710450.535700001)",30-025-40109,,,,,OCD_online_2018,No known issues,Abo,,Abo
536,536,"(627936.9693, 3698254.1382999998)",30-025-37135,,,,,OCD_online_2018,No known issues,Abo,,Abo
537,537,"(677583.6711999997, 3698296.1119)",10S38E31,,,,,OFR487,No known issues,Abo,,Abo
538,538,"(564567.1134000001, 3719237.8357999995)",30-005-00159,,,,,OFR487,No known issues,Abo,,Abo
539,539,"(577515.8245999999, 3722907.4060999993)",30-005-00229-0002,,,,,OFR487,No known issues,Abo,,Abo
540,540,"(599195.4872000003, 3721085.617900001)",30-005-00406,,,,,OFR487,No known issues,Abo,,Abo
541,541,"(590829.3076, 3702542.4866000004)",30-005-00416,,,,,OFR487,No known issues,Abo,,Abo
542,542,"(600816.8025000002, 3722700.4597999994)",30-005-00475-0003,,,,,OFR487,No known issues,Abo,,Abo
543,543,"(601000.8311999999, 3723104.9327000007)",30-005-00476,,,,,OFR487,No known issues,Abo,,Abo
544,544,"(587517.5526, 3727044.1707000006)",30-005-10187-0001,,,,,OFR487,No known issues,Abo,,Abo
545,545,"(634811.5876000002, 3720413.0511000007)",30-005-20366,,,,,OFR487,No known issues,Abo,,Abo
546,546,"(619416.6003999999, 3720157.0612000003)",30-005-20454,,,,,OFR487,No known issues,Abo,,Abo
547,547,"(629542.5303999996, 3715831.1502)",30-005-20474,,,,,OFR487,No known issues,Abo,,Abo
548,548,"(617441.8760000002, 3724495.4488999993)",30-005-20490,,,,,OFR487,No known issues,Abo,,Abo
549,549,"(613341.6798999999, 3711206.2178000007)",30-005-20592,,,,,OFR487,No known issues,Abo,,Abo
550,550,"(604405.3559999997, 3727985.2215)",30-005-20615,,,,,OFR487,No known issues,Abo,,Abo
551,551,"(600094.0034999996, 3704969.3768000007)",30-005-20667-0001,,,,,OFR487,No known issues,Abo,,Abo
552,552,"(602027.7367000002, 3708658.9597999994)",30-005-20673,,,,,OFR487,No known issues,Abo,,Abo
553,553,"(603321.7932000002, 3697879.8912000004)",30-005-20768,,,,,OFR487,No known issues,Abo,,Abo
554,554,"(613731.2658000002, 3712817.6828000005)",30-005-20799,,,,,OFR487,No known issues,Abo,,Abo
555,555,"(601215.8766000001, 3722326.5226000007)",30-005-20808-0001,,,,,OFR487,No known issues,Abo,,Abo
556,556,"(608405.5472999997, 3734443.910599999)",30-005-20862,,,,,OFR487,No known issues,Abo,,Abo
557,557,"(603193.9763000002, 3715110.7996999994)",30-005-20980,,,,,OFR487,No known issues,Abo,,Abo
558,558,"(623506.9778000005, 3720998.4338000007)",30-005-21032,,,,,OFR487,No known issues,Abo,,Abo
559,559,"(614225.6871999996, 3714032.3011000007)",30-005-21041-0001,,,,,OFR487,No known issues,Abo,,Abo
560,560,"(604837.4907999998, 3704314.4887000006)",30-005-21062-0001,,,,,OFR487,No known issues,Abo,,Abo
561,561,"(634904.5504000001, 3716766.6393)",30-005-21085,,,,,OFR487,No known issues,Abo,,Abo
562,562,"(613217.2862999998, 3717275.1642000005)",30-005-21145,,,,,OFR487,No known issues,Abo,,Abo
563,563,"(635666.1611000001, 3717591.4157)",30-005-21162,,,,,OFR487,No known issues,Abo,,Abo
564,564,"(604973.0308999997, 3700907.2074999996)",30-005-21170,,,,,OFR487,No known issues,Abo,,Abo
565,565,"(601089.6177000003, 3741180.3521999996)",30-005-21185,,,,,OFR487,No known issues,Abo,443.0,Yeso
566,566,"(578669.0122999996, 3726134.6514999997)",30-005-60004,,,,,OFR487,No known issues,Abo,,Abo
567,567,"(587949.784, 3713757.2885)",30-005-60088,,,,,OFR487,No known issues,Abo,,Abo
568,568,"(588333.4691000003, 3713018.980900001)",30-005-60149,,,,,OFR487,No known issues,Abo,,Abo
569,569,"(564378.6737000002, 3689727.8340000007)",30-005-60231,,,,,OFR487,No known issues,Abo,,Abo
570,570,"(597452.0388000002, 3737139.227600001)",30-005-60252,,,,,OFR487,No known issues,Abo,,Abo
571,571,"(565052.2237, 3705930.1778999995)",30-005-60275-0001,,,,,OFR487,No known issues,Abo,,Abo
572,572,"(597318.8613999998, 3699018.5270000007)",30-005-60287,,,,,OFR487,No known issues,Abo,,Abo
573,573,"(597547.8101000004, 3712228.6358000003)",30-005-60396,,,,,OFR487,No known issues,Abo,,Abo
574,574,"(596731.4835000001, 3713444.6040000003)",30-005-60434,,,,,OFR487,No known issues,Abo,,Abo
575,575,"(567447.5495999996, 3710399.4964000005)",30-005-60505-0002,,,,,OFR487,No known issues,Abo,,Abo
576,576,"(572216.7518999996, 3726086.0533000007)",30-005-60513,,,,,OFR487,No known issues,Abo,,Abo
577,577,"(596092.8172000004, 3699824.601500001)",30-005-60524,,,,,OFR487,No known issues,Abo,,Abo
578,578,"(598145.2067999998, 3696201.496200001)",30-005-60529,,,,,OFR487,No known issues,Abo,,Abo
579,579,"(560992.8191999998, 3704692.8872999996)",30-005-60531,,,,,OFR487,No known issues,Abo,,Abo
580,580,"(598118.5586000001, 3699836.0818000007)",30-005-60551,,,,,OFR487,No known issues,Abo,,Abo
581,581,"(558968.8304000003, 3704294.4595999997)",30-005-60564,,,,,OFR487,No known issues,Abo,,Abo
582,582,"(562574.2692, 3709548.3260999992)",30-005-60586,,,,,OFR487,No known issues,Abo,,Abo
583,583,"(554200.2241000002, 3707137.0429999996)",30-005-60611,,,,,OFR487,No known issues,Abo,,Abo
584,584,"(599084.7189999996, 3727401.9398999996)",30-005-60629,,,,,OFR487,No known issues,Abo,,Abo
585,585,"(561794.2500999998, 3713589.202299999)",30-005-60672,,,,,OFR487,No known issues,Abo,,Abo
586,586,"(589930.8315000003, 3726239.304300001)",30-005-60731,,,,,OFR487,No known issues,Abo,,Abo
587,587,"(573003.9474, 3728505.9387999997)",30-005-60734,,,,,OFR487,No known issues,Abo,1393.0,Yeso
588,588,"(562599.0011999998, 3713598.840399999)",30-005-60763,,,,,OFR487,No known issues,Abo,,Abo
589,589,"(598248.4856000002, 3737950.2588)",30-005-60774,,,,,OFR487,No known issues,Abo,,Abo
590,590,"(588722.1688000001, 3717779.5590000004)",30-005-60797,,,,,OFR487,No known issues,Abo,,Abo
591,591,"(597144.0036000004, 3717456.2852999996)",30-005-60830,,,,,OFR487,No known issues,Abo,,Abo
592,592,"(579123.3196999999, 3723324.1521000005)",30-005-60832,,,,,OFR487,No known issues,Abo,,Abo
593,593,"(554952.7248999998, 3694533.8257)",30-005-60836,,,,,OFR487,No known issues,Abo,,Abo
594,594,"(533398.0416000001, 3713430.9726)",30-005-60849,,,,,OFR487,No known issues,Abo,,Abo
595,595,"(571029.2463999996, 3722067.6918)",30-005-60870,,,,,OFR487,No known issues,Abo,,Abo
596,596,"(554616.3481000001, 3700241.8983999994)",30-005-60938,,,,,OFR487,No known issues,Abo,,Abo
597,597,"(560188.4326, 3713574.5864000004)",30-005-60971,,,,,OFR487,No known issues,Abo,,Abo
598,598,"(532591.7015000004, 3713427.0984000005)",30-005-60979,,,,,OFR487,No known issues,Abo,,Abo
599,599,"(570245.0784999998, 3713627.239600001)",30-005-60987,,,,,OFR487,No known issues,Abo,,Abo
600,600,"(570255.4378000004, 3710808.7569999993)",30-005-60992,,,,,OFR487,No known issues,Abo,,Abo
601,601,"(532991.5031000003, 3711798.6414)",30-005-60999,,,,,OFR487,No known issues,Abo,,Abo
602,602,"(596920.9517000001, 3697808.090399999)",30-005-61037,,,,,OFR487,No known issues,Abo,,Abo
603,603,"(559000.4996999996, 3709139.9261000007)",30-005-61042,,,,,OFR487,No known issues,Abo,,Abo
604,604,"(561899.7254999997, 3711767.0548)",30-005-61043,,,,,OFR487,No known issues,Abo,,Abo
605,605,"(555727.2259999998, 3720448.6783000007)",30-005-61050,,,,,OFR487,No known issues,Abo,,Abo
606,606,"(590060.1457000002, 3699307.4521999992)",30-005-61051,,,,,OFR487,No known issues,Abo,,Abo
607,607,"(530538.9579999996, 3718732.2573000006)",30-005-61063,,,,,OFR487,No known issues,Abo,,Abo
608,608,"(531340.1240999997, 3719132.872199999)",30-005-61067,,,,,OFR487,No known issues,Abo,3115.0,Yeso
609,609,"(558595.1138000004, 3711659.8883999996)",30-005-61081,,,,,OFR487,No known issues,Abo,,Abo
610,610,"(579095.2066000002, 3724932.8484000005)",30-005-61114-0001,,,,,OFR487,No known issues,Abo,,Abo
611,611,"(569856.3712999998, 3709498.5889999997)",30-005-61115,,,,,OFR487,No known issues,Abo,,Abo
612,612,"(548072.9011000004, 3717273.9453)",30-005-61134,,,,,OFR487,No known issues,Abo,,Abo
613,613,"(547241.6328999996, 3715551.260399999)",30-005-61164,,,,,OFR487,No known issues,Abo,,Abo
614,614,"(560260.0892000003, 3716803.7874)",30-005-61198,,,,,OFR487,No known issues,Abo,,Abo
615,615,"(570249.2438000003, 3712420.8991)",30-005-61215,,,,,OFR487,No known issues,Abo,,Abo
616,616,"(558214.6745999996, 3711161.9627)",30-005-61273,,,,,OFR487,No known issues,Abo,,Abo
617,617,"(544037.2329000002, 3703738.0231999997)",30-005-61274,,,,,OFR487,No known issues,Abo,,Abo
618,618,"(528798.1645999998, 3716700.1315)",30-005-61276,,,,,OFR487,No known issues,Abo,,Abo
619,619,"(527108.5054000001, 3716678.5857999995)",30-005-61277,,,,,OFR487,No known issues,Abo,,Abo
620,620,"(525506.9715999998, 3716665.331700001)",30-005-61278,,,,,OFR487,No known issues,Abo,,Abo
621,621,"(558146.7934999997, 3720537.3203999996)",30-005-61388,,,,,OFR487,No known issues,Abo,,Abo
622,622,"(562576.9027000004, 3715995.8784999996)",30-005-61393,,,,,OFR487,No known issues,Abo,,Abo
623,623,"(530813.2340000002, 3708111.6009)",30-005-61399,,,,,OFR487,No known issues,Abo,,Abo
624,624,"(560992.4437999995, 3710330.9503000006)",30-005-61406,,,,,OFR487,No known issues,Abo,,Abo
625,625,"(553770.2421000004, 3713607.5325000007)",30-005-61444,,,,,OFR487,No known issues,Abo,,Abo
626,626,"(577887.7501999997, 3714094.1282)",30-005-61473,,,,,OFR487,No known issues,Abo,,Abo
627,627,"(558139.7451, 3721241.352600001)",30-005-61592,,,,,OFR487,No known issues,Abo,,Abo
628,628,"(557339.8110999996, 3720844.0315000005)",30-005-61618,,,,,OFR487,No known issues,Abo,,Abo
629,629,"(549835.9818000002, 3707933.9639)",30-005-61629,,,,,OFR487,No known issues,Abo,,Abo
630,630,"(531316.3969, 3708177.527899999)",30-005-61630,,,,,OFR487,No known issues,Abo,,Abo
631,631,"(552370.8452000003, 3703107.7459999993)",30-005-61646,,,,,OFR487,No known issues,Abo,,Abo
632,632,"(556623.2614000002, 3710367.4704)",30-005-61665,,,,,OFR487,No known issues,Abo,,Abo
633,633,"(565026.5209999997, 3711114.6395999994)",30-005-61666,,,,,OFR487,No known issues,Abo,,Abo
634,634,"(556180.4691000003, 3693728.1711999997)",30-005-61717,,,,,OFR487,No known issues,Abo,,Abo
635,635,"(542121.4649999999, 3689165.4837999996)",30-005-61718,,,,,OFR487,No known issues,Abo,,Abo
636,636,"(553757.6531999996, 3692505.9113)",30-005-61719,,,,,OFR487,No known issues,Abo,,Abo
637,637,"(557778.0252, 3713987.7916)",30-005-61732,,,,,OFR487,No known issues,Abo,,Abo
638,638,"(535882.8102000002, 3708976.2027000003)",30-005-61738,,,,,OFR487,No known issues,Abo,,Abo
639,639,"(549461.6545000002, 3703409.5008000005)",30-005-61739,,,,,OFR487,No known issues,Abo,,Abo
640,640,"(537117.5732000005, 3713885.8780000005)",30-005-61751,,,,,OFR487,No known issues,Abo,,Abo
641,641,"(554137.841, 3715913.5984000005)",30-005-61763,,,,,OFR487,No known issues,Abo,,Abo
642,642,"(525575.2509000003, 3705976.4373000003)",30-005-61767,,,,,OFR487,No known issues,Abo,,Abo
643,643,"(528014.2287999997, 3712507.9683)",30-005-61780,,,,,OFR487,No known issues,Abo,,Abo
644,644,"(556183.7271999996, 3693326.8298000004)",30-005-61801,,,,,OFR487,No known issues,Abo,,Abo
645,645,"(552474.8322999999, 3706882.4651999995)",30-005-61822,,,,,OFR487,No known issues,Abo,,Abo
646,646,"(557289.0487000002, 3713487.0310999993)",30-005-61826,,,,,OFR487,No known issues,Abo,,Abo
647,647,"(560582.7015000004, 3711549.1184)",30-005-61838,,,,,OFR487,No known issues,Abo,,Abo
648,648,"(585527.1475, 3720185.624500001)",30-005-61865,,,,,OFR487,No known issues,Abo,,Abo
649,649,"(523949.3041000003, 3716549.3431)",30-005-61895,,,,,OFR487,No known issues,Abo,3357.0,Yeso
650,650,"(550807.9798999997, 3696536.8259999994)",30-005-61896,,,,,OFR487,No known issues,Abo,,Abo
651,651,"(526722.1464, 3715468.9998000003)",30-005-61912,,,,,OFR487,No known issues,Abo,,Abo
652,652,"(558992.8729999997, 3699748.729800001)",30-005-61947,,,,,OFR487,No known issues,Abo,,Abo
653,653,"(552441.9161, 3700628.9981999993)",30-005-61981,,,,,OFR487,No known issues,Abo,,Abo
654,654,"(549919.0239000004, 3701395.0720000006)",30-005-61982,,,,,OFR487,No known issues,Abo,,Abo
655,655,"(554218.9269000003, 3708765.9012)",30-005-62001,,,,,OFR487,No known issues,Abo,,Abo
656,656,"(588323.6431, 3726590.279100001)",30-005-62014-0001,,,,,OFR487,No known issues,Abo,,Abo
657,657,"(575076.6511000004, 3715678.4466999993)",30-005-62015,,,,,OFR487,No known issues,Abo,,Abo
658,658,"(597892.8471999997, 3740389.5788000003)",30-005-62033,,,,,OFR487,No known issues,Abo,580.0,Yeso
659,659,"(593389.7571, 3719409.499399999)",30-005-62042,,,,,OFR487,No known issues,Abo,,Abo
660,660,"(560282.5395, 3711146.9685999993)",30-005-62047,,,,,OFR487,No known issues,Abo,,Abo
661,661,"(559753.1306999996, 3720429.656199999)",30-005-62064,,,,,OFR487,No known issues,Abo,,Abo
662,662,"(558988.6306999996, 3705918.907400001)",30-005-62066,,,,,OFR487,No known issues,Abo,,Abo
663,663,"(565835.5029999996, 3710400.5381000005)",30-005-62079-0001,,,,,OFR487,No known issues,Abo,,Abo
664,664,"(556515.8476999998, 3712688.5834999997)",30-005-62084,,,,,OFR487,No known issues,Abo,,Abo
665,665,"(554226.0670999996, 3709972.2633999996)",30-005-62103,,,,,OFR487,No known issues,Abo,,Abo
666,666,"(559378.6743000001, 3700653.613399999)",30-005-62109,,,,,OFR487,No known issues,Abo,,Abo
667,667,"(548985.2633999996, 3709933.096999999)",30-005-62131,,,,,OFR487,No known issues,Abo,,Abo
668,668,"(559648.8770000003, 3721233.9838999994)",30-005-62132,,,,,OFR487,No known issues,Abo,,Abo
669,669,"(554195.8477999996, 3712700.7392999995)",30-005-62151,,,,,OFR487,No known issues,Abo,,Abo
670,670,"(558548.9643000001, 3714818.4867000002)",30-005-62153,,,,,OFR487,No known issues,Abo,,Abo
671,671,"(574675.2313999999, 3714066.4332999997)",30-005-62156,,,,,OFR487,No known issues,Abo,,Abo
672,672,"(549055.5367, 3703784.397399999)",30-005-62161,,,,,OFR487,No known issues,Abo,,Abo
673,673,"(562948.0926999999, 3721237.3205999993)",30-005-62162-0001,,,,,OFR487,No known issues,Abo,,Abo
674,674,"(561030.5893000001, 3696207.8422)",30-005-62163,,,,,OFR487,No known issues,Abo,,Abo
675,675,"(539141.1173, 3712268.5007000007)",30-005-62165,,,,,OFR487,No known issues,Abo,,Abo
676,676,"(559806.54, 3696999.6042)",30-005-62168,,,,,OFR487,No known issues,Abo,,Abo
677,677,"(577906.0807999996, 3717329.8235)",30-005-62177-0002,,,,,OFR487,No known issues,Abo,,Abo
678,678,"(554664.5325999996, 3712396.2643999998)",30-005-62180,,,,,OFR487,No known issues,Abo,,Abo
679,679,"(538717.5891000004, 3717849.7010999992)",30-005-62189,,,,,OFR487,No known issues,Abo,,Abo
680,680,"(546909.4248000002, 3707923.7115)",30-005-62207,,,,,OFR487,No known issues,Abo,,Abo
681,681,"(575461.4420999996, 3714070.3516000006)",30-005-62219,,,,,OFR487,No known issues,Abo,,Abo
682,682,"(553022.2950999998, 3698188.5176999997)",30-005-62232,,,,,OFR487,No known issues,Abo,,Abo
683,683,"(550968.0631999997, 3706374.3407000005)",30-005-62236,,,,,OFR487,No known issues,Abo,,Abo
684,684,"(559361.9288999997, 3714833.4498999994)",30-005-62238,,,,,OFR487,No known issues,Abo,,Abo
685,685,"(593526.1253000004, 3725404.3610999994)",30-005-62240,,,,,OFR487,No known issues,Abo,,Abo
686,686,"(552088.4039000003, 3694815.1315)",30-005-62241,,,,,OFR487,No known issues,Abo,,Abo
687,687,"(535574.2615, 3718326.0538999997)",30-005-62248,,,,,OFR487,No known issues,Abo,,Abo
688,688,"(536242.2423999999, 3719557.0303000007)",30-005-62282,,,,,OFR487,No known issues,Abo,2947.0,Yeso
689,689,"(556202.4138000002, 3697317.269099999)",30-005-62292,,,,,OFR487,No known issues,Abo,,Abo
690,690,"(571049.8745999997, 3713632.041099999)",30-005-62310,,,,,OFR487,No known issues,Abo,,Abo
691,691,"(557875.9106000001, 3698126.5387999993)",30-005-62312,,,,,OFR487,No known issues,Abo,,Abo
692,692,"(565802.7189999996, 3714786.6646999996)",30-005-62326-0002,,,,,OFR487,No known issues,Abo,,Abo
693,693,"(558997.9716999996, 3707125.2929999996)",30-005-62451,,,,,OFR487,No known issues,Abo,,Abo
694,694,"(560190.2357999999, 3701831.6942)",30-005-62465,,,,,OFR487,No known issues,Abo,,Abo
695,695,"(554988.5904999999, 3713198.6345000006)",30-005-62466,,,,,OFR487,No known issues,Abo,,Abo
696,696,"(541498.7999, 3718366.456599999)",30-005-62502,,,,,OFR487,No known issues,Abo,2579.0,Yeso
697,697,"(571046.5818999996, 3714831.739499999)",30-005-62546,,,,,OFR487,No known issues,Abo,,Abo
698,698,"(572654.0022, 3714857.0556000005)",30-005-62555-0001,,,,,OFR487,No known issues,Abo,,Abo
699,699,"(574270.4316999996, 3716479.4003)",30-005-62560,,,,,OFR487,No known issues,Abo,,Abo
700,700,"(560992.5810000002, 3702230.3355)",30-005-62562,,,,,OFR487,No known issues,Abo,,Abo
701,701,"(539522.3548999997, 3716636.2498000003)",30-005-62580,,,,,OFR487,No known issues,Abo,,Abo
702,702,"(565857.2676999997, 3702723.5316000003)",30-005-62594,,,,,OFR487,No known issues,Abo,,Abo
703,703,"(579817.0497000003, 3696307.9657000005)",30-005-62596,,,,,OFR487,No known issues,Abo,,Abo
704,704,"(554029.0653999997, 3702701.1054999996)",30-005-62618,,,,,OFR487,No known issues,Abo,,Abo
705,705,"(559701.5590000004, 3708707.392000001)",30-005-62640,,,,,OFR487,No known issues,Abo,,Abo
706,706,"(569244.5904999999, 3695859.5392000005)",30-005-62649,,,,,OFR487,No known issues,Abo,,Abo
707,707,"(568662.4276999999, 3705928.591600001)",30-005-62653,,,,,OFR487,No known issues,Abo,,Abo
708,708,"(571531.5361000001, 3705143.3538000006)",30-005-62659,,,,,OFR487,No known issues,Abo,,Abo
709,709,"(569472.1794999996, 3706237.0878999997)",30-005-62663,,,,,OFR487,No known issues,Abo,,Abo
710,710,"(568281.2188999997, 3708463.8873999994)",30-005-62667,,,,,OFR487,No known issues,Abo,,Abo
711,711,"(573469.7863999996, 3713653.544399999)",30-005-62680-0001,,,,,OFR487,No known issues,Abo,,Abo
712,712,"(569836.1135999998, 3704729.5534000006)",30-005-62683,,,,,OFR487,No known issues,Abo,,Abo
